,level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
514,514,515,193.5,24.0,54.0,32,26.669999999999998,40.800000000000004,24.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,22079.0,25.515,32.980000000000004,,,,,,194.0,,,,,24.9,,,,3.0,4.0,2.0,3.0,0.01132376,0.01016549,-0.0011582700000000012,Man Utd,Man City,35.0,Jonny Evans,DC,True,0.0,-0.8669368904507166,-98.40174145982884,J. Evans,27.0,Man Utd
515,515,516,194.0,24.0,58.0,32,25.515,32.980000000000004,24.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.35'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,22079.0,21.419999999999998,22.032,,,,,,,,,,,24.966666666666665,,,,2.0,3.0,2.0,2.0,0.01016549,0.01001304,-0.00015244999999999842,Man Utd,Man City,35.0,Jonny Evans,DC,True,-4.940969659905576,0.0,-110.50785364517954,J. Evans,27.0,Man Utd
516,516,517,195.0,24.0,59.0,32,21.419999999999998,22.032,24.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '6.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.36'}]","[91, 117, 30, 35, 37, 215, 218]",True,99487.0,6.720000000000001,36.720000000000006,,,,,,,,,,,24.983333333333334,,,,2.0,2.0,0.0,4.0,0.01001304,0.00941056,-0.0006024800000000007,Man Utd,Man City,5.0,Harry Maguire,DC,True,-13.885118171252088,0.0,135.02339558037104,H. Maguire,27.0,Man Utd
517,517,518,196.0,25.0,3.0,32,8.085,37.672000000000004,25.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.68'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.9'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 118, 120, 124, 128, 36, 37, 215, 218]",True,260843.0,34.33500000000001,59.092000000000006,,,,,,,,,,,25.05,,,,,,,,,,,Man Utd,Man City,24.0,Andre Onana,GK,True,21.996868773888096,0.0,39.21444513530252,A. Onana,27.0,Man Utd
518,518,519,249.0,25.0,7.0,167,71.61,5.372000000000001,25.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '100.0'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.07'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.4'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[91, 120, 139, 128, 36, 37, 217, 218]",True,444791.0,105.0,7.888,,,,,,,,,,,25.116666666666667,,,,,,,,,,,Man City,Man Utd,82.0,Rico Lewis,DR,True,17.870433811693502,0.0,4.309202508263146,R. Lewis,27.0,Man Utd
519,519,520,198.0,25.0,27.0,32,4.095,30.736000000000004,25.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.1'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '2.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.79'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.8'}]","[91, 117, 30, 35, 37, 215, 218]",True,99487.0,3.045,35.428000000000004,,,,,,,,,,,25.45,,,,0.0,3.0,0.0,4.0,0.00941056,0.00941056,0.0,Man Utd,Man City,5.0,Harry Maguire,DC,True,-1.007222999701753,0.0,102.61411538496685,H. Maguire,27.0,Man Utd
520,520,521,199.0,25.0,38.0,32,4.41,34.612,25.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.01'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 215, 218]",True,260843.0,12.600000000000001,34.68,,,,,,,,,,,25.633333333333333,,,,0.0,4.0,1.0,4.0,0.00941056,0.01082722,0.0014166600000000001,Man Utd,Man City,24.0,Andre Onana,GK,True,8.189359587906537,0.0,0.47570494289348725,A. Onana,27.0,Man Utd
521,521,522,200.0,25.0,40.0,32,13.125,34.816,25.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.42'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,460260.0,7.9799999999999995,17.612000000000002,,,,,,,,,,,25.666666666666668,,,,1.0,4.0,0.0,2.0,0.01082722,0.0088799,-0.0019473200000000006,Man Utd,Man City,37.0,Kobbie Mainoo,DMC,True,-6.51572043043079,0.0,-106.64973409146333,K. Mainoo,27.0,Man Utd
522,522,523,201.0,25.0,41.0,32,7.9799999999999995,17.612000000000002,25.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '4.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.75'}]","[91, 117, 30, 35, 37, 215, 218]",True,99487.0,4.7250000000000005,36.04,,,,,,,,,,,25.683333333333334,,,,0.0,2.0,0.0,4.0,0.0088799,0.00941056,0.0005306600000000005,Man Utd,Man City,5.0,Harry Maguire,DC,True,-1.9014047231776914,0.0,100.01702535519733,H. Maguire,27.0,Man Utd
523,523,524,202.0,25.0,45.0,32,4.83,36.244,25.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.60'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 215, 218]",True,260843.0,22.26,22.032,,,,,,,,,,,25.75,,,,0.0,4.0,2.0,2.0,0.00941056,0.01001304,0.0006024800000000007,Man Utd,Man City,24.0,Andre Onana,GK,True,16.594051517805596,0.0,-39.19296932920078,A. Onana,27.0,Man Utd
524,524,525,202.5,25.0,47.5,32,22.26,22.032,25.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,460260.0,27.72,8.908000000000001,,,,,,203.0,,,,,25.791666666666664,,,,2.0,2.0,3.0,1.0,0.01001304,0.0105949,0.00058186,Man Utd,Man City,37.0,Kobbie Mainoo,DMC,True,0.0,2.349576515555839,-67.41114127201715,K. Mainoo,27.0,Man Utd
525,525,526,203.0,25.0,50.0,32,27.72,8.908000000000001,25.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.78'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.2'}]","[91, 117, 30, 35, 37, 215, 218]",True,460260.0,8.82,16.048000000000002,,,,,,,,,,,25.833333333333332,,,,3.0,1.0,1.0,1.0,0.0105949,0.00878589,-0.0018090100000000015,Man Utd,Man City,37.0,Kobbie Mainoo,DMC,True,-16.589523948781093,0.0,159.3045492659367,K. Mainoo,27.0,Man Utd
526,526,527,204.0,25.0,52.0,32,10.815000000000001,17.612000000000002,25.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.38'}]","[91, 117, 30, 36, 38, 215, 218]",True,99487.0,21.525000000000002,4.0120000000000005,,,,,,,,,,,25.866666666666667,,,,1.0,2.0,2.0,0.0,0.00977745,0.00844854,-0.0013289100000000009,Man Utd,Man City,5.0,Harry Maguire,DC,True,6.901992697412624,0.0,-51.77956794514996,H. Maguire,27.0,Man Utd
527,527,528,204.5,25.0,54.0,32,21.525000000000002,4.0120000000000005,25.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,460260.0,25.41,5.44,,,,,,205.0,,,,,25.9,,,,2.0,0.0,2.0,0.0,0.00844854,0.00844854,0.0,Man Utd,Man City,37.0,Kobbie Mainoo,DMC,True,0.0,4.139014110580774,20.181790699981704,K. Mainoo,27.0,Man Utd
528,528,529,205.0,25.0,56.0,32,25.41,5.44,25.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.13'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.5'}]","[91, 117, 30, 36, 37, 215, 218]",True,460260.0,32.025,19.448000000000004,,,,,,,,,,,25.933333333333334,,,,2.0,0.0,3.0,2.0,0.00844854,0.01110462,0.0026560800000000016,Man Utd,Man City,37.0,Kobbie Mainoo,DMC,True,10.147333063085554,0.0,64.72190616214586,K. Mainoo,27.0,Man Utd
529,529,530,205.5,25.0,57.0,32,32.025,19.448000000000004,25.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,353418.0,36.435,12.648000000000001,,,,,,256.0,,,,,25.95,,,,3.0,2.0,4.0,1.0,0.01110462,0.01214719,0.0010425699999999996,Man Utd,Man City,20.0,Diogo Dalot,DR,True,0.0,2.5990461409746644,-57.03540494104703,D. Dalot,27.0,Man Utd
530,530,531,256.0,25.0,58.0,32,36.435,12.648000000000001,25.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,353418.0,,,,,,,,,,,,,25.966666666666665,,,,,,,,,,,Man Utd,Man City,20.0,Diogo Dalot,DR,True,0.0,0.0,,D. Dalot,27.0,Man Utd
531,531,532,206.0,25.0,59.0,32,41.895,19.448000000000004,25.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.8'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.15'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.0'}]","[91, 118, 120, 29, 35, 38, 215, 218]",True,386634.0,23.94,19.312,,,,,,,,,,,25.983333333333334,,,,,,,,,,,Man Utd,Man City,16.0,Amad Diallo,AMR,True,-17.61886624020191,0.0,-179.5660218881663,A. Diallo,27.0,Man Utd
532,532,533,251.0,26.0,0.0,167,77.385,41.208000000000006,26.0,FirstHalf,BallRecovery,Successful,[],[93],False,315227.0,,,,,,,,,,,,,26.0,,,,,,,,,,,Man City,Man Utd,9.0,Erling Haaland,FW,True,0.0,0.0,,E. Haaland,27.0,Man Utd
533,533,534,252.0,26.0,1.0,167,75.495,43.384,26.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.2'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '207'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.99'}]","[91, 120, 29, 35, 37, 217, 218]",True,315227.0,73.71000000000001,43.656000000000006,,,,,,,,,,,26.016666666666666,,,,,,,,,,,Man City,Man Utd,9.0,Erling Haaland,FW,True,-1.78469082803608,0.0,171.33586456689176,E. Haaland,27.0,Man Utd
534,534,535,207.0,26.0,1.0,32,29.400000000000002,25.024,26.0,FirstHalf,BlockedPass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '252'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 60]",True,353418.0,,,,,,,,,,,,,26.016666666666666,,,,,,,,,,,Man Utd,Man City,20.0,Diogo Dalot,DR,True,0.0,0.0,,D. Dalot,27.0,Man Utd
535,535,536,208.0,26.0,3.0,32,26.355000000000004,24.072,26.0,FirstHalf,BallRecovery,Successful,[],[93],False,88526.0,,,,,,,,,,,,,26.05,,,,,,,,,,,Man Utd,Man City,18.0,Casemiro,DMC,True,0.0,0.0,,Casemiro,27.0,Man Utd
536,536,537,209.0,26.0,3.0,32,26.565,24.752000000000002,26.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.19'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '35.7'}]","[91, 117, 127, 36, 37, 216, 218]",True,88526.0,40.005,57.868,,,,,,,,,,,26.05,,,,3.0,2.0,4.0,6.0,0.01110462,0.01214719,0.0010425699999999996,Man Utd,Man City,18.0,Casemiro,DMC,True,9.739373496596258,0.0,67.91041714308676,Casemiro,27.0,Man Utd
537,537,538,210.0,26.0,8.0,32,40.005,58.276,26.0,FirstHalf,Pass,Successful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.29'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '56.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.9'}]","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,300299.0,71.29500000000002,10.744000000000002,,,,,,,,,,,26.133333333333333,,,,4.0,6.0,8.0,1.0,0.01214719,0.02401521,0.011868019999999998,Man Utd,Man City,10.0,Marcus Rashford,AML,True,28.431061562454552,0.0,-56.64335543040108,M. Rashford,27.0,Man Utd
538,538,539,211.0,26.0,11.0,32,73.605,9.792000000000002,26.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '93.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.16'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.6'}]","[91, 120, 29, 36, 37, 217, 218]",True,123761.0,97.86000000000001,13.668000000000003,,,,,,,,,,,26.183333333333334,,,,,,,,,,,Man Utd,Man City,8.0,Bruno Fernandes,FW,True,18.09509304882163,0.0,9.079220922056912,B. Fernandes,27.0,Man Utd
539,539,540,253.0,26.0,13.0,167,10.709999999999999,55.01200000000001,26.0,FirstHalf,BallRecovery,Successful,[],[93],False,402664.0,,,,,,,,,,,,,26.216666666666665,,,,,,,,,,,Man City,Man Utd,24.0,Josko Gvardiol,DL,True,0.0,0.0,,J. Gvardiol,27.0,Man Utd
540,540,541,254.0,26.0,14.0,167,10.709999999999999,55.01200000000001,26.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.05'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '2.2'}]","[91, 117, 30, 35, 38, 215, 218]",True,402664.0,2.3100000000000005,44.268,,,,,,,,,,,26.233333333333334,,,,1.0,6.0,0.0,5.0,0.00878589,0.0088799,9.401000000000027e-05,Man City,Man Utd,24.0,Josko Gvardiol,DL,True,-6.5992355941835825,0.0,-128.0194240096262,J. Gvardiol,27.0,Man Utd
541,541,542,255.0,26.0,15.0,167,2.205,44.268,26.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.15'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '55.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 120, 128, 36, 38, 216, 218]",True,121774.0,57.435,36.924,,,,,,,,,,,26.25,,,,,,,,,,,Man City,Man Utd,31.0,Ederson,GK,True,55.65176288213383,0.0,-7.574256749641118,Ederson,27.0,Man Utd
542,542,543,212.0,26.0,19.0,32,46.935,25.432000000000002,26.0,FirstHalf,BallRecovery,Successful,[],[93],False,22079.0,,,,,,,,,,,,,26.316666666666666,,,,,,,,,,,Man Utd,Man City,35.0,Jonny Evans,DC,True,0.0,0.0,,J. Evans,27.0,Man Utd
543,543,544,213.0,26.0,21.0,32,46.62,20.876,26.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.07'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.6'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,22079.0,61.845,17.544,,,,,,,,,,,26.35,,,,5.0,2.0,7.0,2.0,0.01429128,0.01935132,0.005060040000000002,Man Utd,Man City,35.0,Jonny Evans,DC,True,13.65089692970821,0.0,-12.344586516731285,J. Evans,27.0,Man Utd
544,544,545,214.0,26.0,23.0,32,61.635000000000005,17.408,26.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.01'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.8'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,123761.0,64.89,22.644,,,,,,,,,,,26.383333333333333,,,,7.0,2.0,7.0,2.0,0.01935132,0.01935132,0.0,Man Utd,Man City,8.0,Bruno Fernandes,FW,True,4.744205243294445,0.0,58.13252910112413,B. Fernandes,27.0,Man Utd
545,545,546,215.0,26.0,24.0,32,64.89,22.644,26.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.62'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.7'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,88526.0,54.285000000000004,17.204,,,,,,,,,,,26.4,,,,7.0,2.0,6.0,2.0,0.01935132,0.01685596,-0.002495360000000002,Man Utd,Man City,18.0,Casemiro,DMC,True,-11.737356487165883,0.0,-152.84373756014298,Casemiro,27.0,Man Utd
546,546,547,215.5,26.0,26.5,32,54.285000000000004,17.204,26.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,22079.0,60.06,18.02,,,,,,216.0,,,,,26.441666666666666,,,,6.0,2.0,6.0,2.0,0.01685596,0.01685596,0.0,Man Utd,Man City,35.0,Jonny Evans,DC,True,0.0,5.727352407861446,8.042577044354125,J. Evans,27.0,Man Utd
547,547,548,216.0,26.0,29.0,32,60.06,18.02,26.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.07'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.5'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,22079.0,65.625,3.3320000000000003,,,,,,,,,,,26.483333333333334,,,,6.0,2.0,7.0,0.0,0.01685596,0.0174506,0.0005946400000000004,Man Utd,Man City,35.0,Jonny Evans,DC,True,-2.2125031493350065,0.0,-69.24926797272703,J. Evans,27.0,Man Utd
548,548,549,217.0,26.0,31.0,32,65.625,3.3320000000000003,26.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.35'}]","[91, 117, 30, 35, 37, 216, 218]",True,353418.0,43.365,25.772000000000002,,,,,,,,,,,26.516666666666666,,,,7.0,0.0,5.0,3.0,0.0174506,0.01484598,-0.00260462,Man Utd,Man City,20.0,Diogo Dalot,DR,True,-12.272689701383776,0.0,134.7692799872894,D. Dalot,27.0,Man Utd
549,549,550,218.0,26.0,35.0,32,43.995,27.880000000000003,26.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.55'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,99487.0,44.415,44.336000000000006,,,,,,,,,,,26.583333333333332,,,,5.0,3.0,5.0,5.0,0.01484598,0.01429128,-0.0005547,Man Utd,Man City,5.0,Harry Maguire,DC,True,-0.14914443908222097,0.0,88.53797980897228,H. Maguire,27.0,Man Utd
550,550,551,218.5,26.0,37.0,32,44.415,44.336000000000006,26.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,340105.0,47.775,41.208000000000006,,,,,,219.0,,,,,26.616666666666667,,,,5.0,5.0,5.0,4.0,0.01429128,0.01484598,0.0005547,Man Utd,Man City,6.0,Lisandro Martinez,DL,True,0.0,3.7831844937891006,-42.952071575348334,L. Martinez,27.0,Man Utd
